CODE_CIRCONSCRIPTION;NOM_CIRCONSCRIPTION;NUMERO_CANDIDAT;SEXE_CANDIDAT;NOM_CANDIDAT;PRENOM_CANDIDAT;COLONNE_TRI;TYPE_CANDIDAT;ABREVIATION_PARTI;NOM_PARTI;DEPUTE_SORTANT;SEXE_AGENT_OFF;NOM_AGENT_OFF;PRENOM_AGENT_OFF;DATE
177;Sanguinet;408;M;Moreau;Robert;MOREAUROBERT;CPA;O.N. - P.I.Q.;Option nationale - Pour l'indépendance du Québec;N;M;Gauthier;Sylvain;2014-03-22 20:00:01
177;Sanguinet;340;M;Pellerin;Jean Paul;PELLERINJEANPAUL;CPA;P.L.Q./Q.L.P.;Parti libéral du Québec/Quebec Liberal Party;N;F;Jacquet;Lise;2014-03-22 20:00:01
177;Sanguinet;281;M;Therrien;Alain;THERRIENALAIN;CPA;P.Q.;Parti québécois;O;M;Bissonnette;André ;2014-03-22 20:00:01
113;Sherbrooke;738;M;Andrews;Jeremy;ANDREWSJEREMY;CPA;P.V.Q./G.P.Q.;Parti vert du Québec/Green Party of Québec;N;M;McMurray;Ken;2014-03-22 20:00:01
113;Sherbrooke;803;M;Campbell;Jean-Simon;CAMPBELLJEANSIMON;CPA;O.N. - P.I.Q.;Option nationale - Pour l'indépendance du Québec;N;M;Gauthier;Sylvain;2014-03-22 20:00:01
113;Sherbrooke;458;M;Cardin;Serge;CARDINSERGE;CPA;P.Q.;Parti québécois;O;M;Bernier;Jean;2014-03-22 20:00:01
113;Sherbrooke;836;M;Drogue;François;DROGUEFRANCOIS;CPA;É.A.P. - P.C.Q.;Équipe Adrien Pouliot - Parti conservateur du Québec;N;M;Verville;Marc;2014-03-22 20:00:01
113;Sherbrooke;532;M;Fortin;Luc;FORTINLUC;CPA;P.L.Q./Q.L.P.;Parti libéral du Québec/Quebec Liberal Party;N;F;Gendron;Martine;2014-03-22 20:00:01
113;Sherbrooke;780;M;Girard;Philippe;GIRARDPHILIPPE;CPA;C.A.Q.-É.F.L.;Coalition avenir Québec - L'équipe François Legault;N;F;Savard;Nicole;2014-03-22 20:00:01
113;Sherbrooke;447;F;Pigot;Hélène;PIGOTHELENE;CPA;Q.S.;Québec solidaire;N;M;Tremblay;Alain;2014-03-22 20:00:01
113;Sherbrooke;864;M;Richard;Hubert;RICHARDHUBERT;IND;;;N;F;Laroche-Martel;Claudia ;2014-03-22 20:00:01
113;Sherbrooke;493;M;Roy;Jossy;ROYJOSSY;CPA;B.P.;Bloc pot;N;M;Gagnon;Benoit;2014-03-22 20:00:01
163;Soulanges;413;F;Bessette;Andrée;BESSETTEANDREE;CPA;Q.S.;Québec solidaire;N;M;Tremblay;Alain;2014-03-22 20:00:01
163;Soulanges;142;F;Charlebois;Lucie;CHARLEBOISLUCIE;CPA;P.L.Q./Q.L.P.;Parti libéral du Québec/Quebec Liberal Party;O;F;Giroux;Viviane;2014-03-22 20:00:01
163;Soulanges;542;F;Domingos;Patricia;DOMINGOSPATRICIA;CPA;P.Éq.;Parti équitable;N;M;Robitaille;Dominique;2014-03-22 20:00:01
163;Soulanges;699;M;Marquis;Patrick;MARQUISPATRICK;CPA;O.N. - P.I.Q.;Option nationale - Pour l'indépendance du Québec;N;M;Gauthier;Sylvain;2014-03-22 20:00:01
163;Soulanges;160;F;Séguin;Marie-Louise;SEGUINMARIELOUISE;CPA;P.Q.;Parti québécois;N;F;Bériault;Adry'n;2014-03-22 20:00:01
223;Taillon;851;F;Blanchard;Manon;BLANCHARDMANON;CPA;Q.S.;Québec solidaire;N;M;Tremblay;Alain;2014-03-22 20:00:01
223;Taillon;623;M;Gervais-Després;Éric;GERVAISDESPRESERIC;CPA;O.N. - P.I.Q.;Option nationale - Pour l'indépendance du Québec;N;M;Gauthier;Sylvain;2014-03-22 20:00:01
223;Taillon;456;F;Lamarre;Diane;LAMARREDIANE;CPA;P.Q.;Parti québécois;N;F;Fortin;Bibiane;2014-03-22 20:00:01
223;Taillon;226;M;Tessier;Maxime;TESSIERMAXIME;CPA;P.L.Q./Q.L.P.;Parti libéral du Québec/Quebec Liberal Party;N;M;Blais;Fernand;2014-03-22 20:00:01
223;Taillon;587;M;Vaillancourt;Sébastien;VAILLANCOURTSEBASTIEN;CPA;C.A.Q.-É.F.L.;Coalition avenir Québec - L'équipe François Legault;N;F;Savard;Nicole;2014-03-22 20:00:01
633;Taschereau;274;M;Boivin;Guy;BOIVINGUY;CPA;É.A.;Équipe autonomiste;N;M;Nadeau;Carol;2014-03-22 20:00:01
633;Taschereau;415;M;Brabant;Steve;BRABANTSTEVE;CPA;C.A.Q.-É.F.L.;Coalition avenir Québec - L'équipe François Legault;N;F;Savard;Nicole;2014-03-22 20:00:01
633;Taschereau;374;F;Deblois;Anne;DEBLOISANNE;CPA;É.A.P. - P.C.Q.;Équipe Adrien Pouliot - Parti conservateur du Québec;N;M;Verville;Marc;2014-03-22 20:00:01
633;Taschereau;922;F;Dorion;Catherine;DORIONCATHERINE;CPA;O.N. - P.I.Q.;Option nationale - Pour l'indépendance du Québec;N;M;Gauthier;Sylvain;2014-03-22 20:00:01
633;Taschereau;914;M;Drolet;Sylvain;DROLETSYLVAIN;CPA;P.S.P.;Parti des sans parti;N;M;Gauthier;Richard;2014-03-22 20:00:01
633;Taschereau;198;F;Duchesne;Marie-Ève;DUCHESNEMARIEEVE;CPA;Q.S.;Québec solidaire;N;M;Tremblay;Alain;2014-03-22 20:00:01
633;Taschereau;209;F;Maltais;Agnès;MALTAISAGNES;CPA;P.Q.;Parti québécois;O;M;Ouellet;André;2014-03-22 20:00:01
633;Taschereau;909;M;Savard;Jean-Luc;SAVARDJEANLUC;CPA;P.N.;Parti nul;N;F;Boudreau;Chantal;2014-03-22 20:00:01
633;Taschereau;230;M;Tanlet;Florent;TANLETFLORENT;CPA;P.L.Q./Q.L.P.;Parti libéral du Québec/Quebec Liberal Party;N;M;Darby;Daniel;2014-03-22 20:00:01
453;Terrebonne;591;F;Glia;Meriem;GLIAMERIEM;CPA;P.L.Q./Q.L.P.;Parti libéral du Québec/Quebec Liberal Party;N;M;Talbi;Khalid;2014-03-22 20:00:01
453;Terrebonne;933;M;Jacob;Jean-François;JACOBJEANFRANCOIS;CPA;O.N. - P.I.Q.;Option nationale - Pour l'indépendance du Québec;N;M;Gauthier;Sylvain;2014-03-22 20:00:01
453;Terrebonne;232;M;Jarry;Jean-François;JARRYJEANFRANCOIS;CPA;C.A.Q.-É.F.L.;Coalition avenir Québec - L'équipe François Legault;N;F;Savard;Nicole;2014-03-22 20:00:01
453;Terrebonne;389;M;Smith;Yan;SMITHYAN;CPA;Q.S.;Québec solidaire;N;M;Tremblay;Alain;2014-03-22 20:00:01
453;Terrebonne;385;M;Traversy;Mathieu;TRAVERSYMATHIEU;CPA;P.Q.;Parti québécois;O;F;Chassé;Sylviane;2014-03-22 20:00:01
333;Trois-Rivières;284;M;Bonneau;Pierre-Louis;BONNEAUPIERRELOUIS;CPA;É.A.P. - P.C.Q.;Équipe Adrien Pouliot - Parti conservateur du Québec;N;M;Verville;Marc;2014-03-22 20:00:01
333;Trois-Rivières;486;M;Brunelle;Diego;BRUNELLEDIEGO;CPA;C.A.Q.-É.F.L.;Coalition avenir Québec - L'équipe François Legault;N;F;Savard;Nicole;2014-03-22 20:00:01
333;Trois-Rivières;908;M;de Repentigny;André;DEREPENTIGNYANDRE;CPA;O.N. - P.I.Q.;Option nationale - Pour l'indépendance du Québec;N;M;Gauthier;Sylvain;2014-03-22 20:00:01
333;Trois-Rivières;268;M;Deschênes;Alexis;DESCHENESALEXIS;CPA;P.Q.;Parti québécois;N;M;Duhamel;Pierre ;2014-03-22 20:00:01
333;Trois-Rivières;275;M;Girard;Jean-Denis;GIRARDJEANDENIS;CPA;P.L.Q./Q.L.P.;Parti libéral du Québec/Quebec Liberal Party;N;M;Pellerin;Jean-François;2014-03-22 20:00:01
333;Trois-Rivières;439;M;Landry;Jean-Claude;LANDRYJEANCLAUDE;CPA;Q.S.;Québec solidaire;N;M;Tremblay;Alain;2014-03-22 20:00:01
793;Ungava;901;F;Allen-Mercier;Zoé;ALLENMERCIERZOE;CPA;O.N. - P.I.Q.;Option nationale - Pour l'indépendance du Québec;N;M;Gauthier;Sylvain;2014-03-22 20:00:01
793;Ungava;781;M;Boucher;Jean;BOUCHERJEAN;CPA;P.L.Q./Q.L.P.;Parti libéral du Québec/Quebec Liberal Party;N;F;Poitras;Sonia;2014-03-22 20:00:01
793;Ungava;471;M;Cameron;Michael Donald;CAMERONMICHAELDONALD;CPA;C.A.Q.-É.F.L.;Coalition avenir Québec - L'équipe François Legault;N;F;Savard;Nicole;2014-03-22 20:00:01
793;Ungava;313;M;Ferland;Luc;FERLANDLUC;CPA;P.Q.;Parti québécois;O;M;Girard;Jean;2014-03-22 20:00:01
793;Ungava;828;M;Guillemette;Matthew;GUILLEMETTEMATTHEW;CPA;P.N.;Parti nul;N;F;Levesque-Paradis;Geneviève;2014-03-22 20:00:01
793;Ungava;347;M;Richer;André;RICHERANDRE;CPA;Q.S.;Québec solidaire;N;M;Tremblay;Alain;2014-03-22 20:00:01
229;Vachon;321;M;Bienvenu;Michel;BIENVENUMICHEL;CPA;P.L.Q./Q.L.P.;Parti libéral du Québec/Quebec Liberal Party;N;M;Hébert;Mathieu;2014-03-22 20:00:01
229;Vachon;766;M;Boutin-Sinotte;Hugo;BOUTINSINOTTEHUGO;CPA;B.P.;Bloc pot;N;M;Boutin-Sinotte;Karl;2014-03-22 20:00:01
229;Vachon;845;F;Létourneau;Josée;LETOURNEAUJOSEE;CPA;O.N. - P.I.Q.;Option nationale - Pour l'indépendance du Québec;N;M;Gauthier;Sylvain;2014-03-22 20:00:01
229;Vachon;349;F;Ouellet;Martine;OUELLETMARTINE;CPA;P.Q.;Parti québécois;O;F;G.Renaud;Martine;2014-03-22 20:00:01
229;Vachon;885;M;Robert;Sébastien;ROBERTSEBASTIEN;CPA;Q.S.;Québec solidaire;N;M;Tremblay;Alain;2014-03-22 20:00:01
229;Vachon;535;M;Robichaud;Stéphane;ROBICHAUDSTEPHANE;CPA;C.A.Q.-É.F.L.;Coalition avenir Québec - L'équipe François Legault;N;F;Savard;Nicole;2014-03-22 20:00:01
639;Vanier-Les Rivières;378;M;Dean;Marc;DEANMARC;CPA;P.Q.;Parti québécois;N;M;Lavoie;Patrick-André;2014-03-22 20:00:01
639;Vanier-Les Rivières;348;M;Fillion;Mathieu;FILLIONMATHIEU;CPA;O.N. - P.I.Q.;Option nationale - Pour l'indépendance du Québec;N;M;Gauthier;Sylvain;2014-03-22 20:00:01
639;Vanier-Les Rivières;451;M;Huot;Patrick;HUOTPATRICK;CPA;P.L.Q./Q.L.P.;Parti libéral du Québec/Quebec Liberal Party;N;M;St-Arnauld;Alain;2014-03-22 20:00:01
639;Vanier-Les Rivières;76;M;Lévesque;Sylvain;LEVESQUESYLVAIN;CPA;C.A.Q.-É.F.L.;Coalition avenir Québec - L'équipe François Legault;O;F;Savard;Nicole ;2014-03-22 20:00:01
639;Vanier-Les Rivières;187;M;Martin;Jean-Alex;MARTINJEANALEX;CPA;É.A.P. - P.C.Q.;Équipe Adrien Pouliot - Parti conservateur du Québec;N;M;Verville;Marc;2014-03-22 20:00:01
639;Vanier-Les Rivières;238;F;Voisine;Monique;VOISINEMONIQUE;CPA;Q.S.;Québec solidaire;N;M;Tremblay;Alain;2014-03-22 20:00:01
169;Vaudreuil;613;M;Archambault;Marcos;ARCHAMBAULTMARCOS;CPA;P.Q.;Parti québécois;N;M;Desrosiers;Claude;2014-03-22 20:00:01
169;Vaudreuil;656;M;Cauchon;Jean-Gabriel;CAUCHONJEANGABRIEL;CPA;O.N. - P.I.Q.;Option nationale - Pour l'indépendance du Québec;N;M;Gauthier;Sylvain;2014-03-22 20:00:01
169;Vaudreuil;442;M;Dupré;Léon;DUPRELEON;CPA;M.P.Q.;Mon pays le Québec;N;F;Day;Louise;2014-03-22 20:00:01
169;Vaudreuil;812;M;Fortin Côté;David;FORTINCOTEDAVID;CPA;Q.S.;Québec solidaire;N;M;Tremblay;Alain;2014-03-22 20:00:01
169;Vaudreuil;581;M;Leclerc;Julien;LECLERCJULIEN;CPA;P.Éq.;Parti équitable;N;M;Robitaille;Dominique;2014-03-22 20:00:01
169;Vaudreuil;324;F;Nichols;Marie-Claude;NICHOLSMARIECLAUDE;CPA;P.L.Q./Q.L.P.;Parti libéral du Québec/Quebec Liberal Party;N;M;Poirier;Michel;2014-03-22 20:00:01
169;Vaudreuil;670;M;Paul;Michel;PAULMICHEL;CPA;É.A.P. - P.C.Q.;Équipe Adrien Pouliot - Parti conservateur du Québec;N;M;Verville;Marc;2014-03-22 20:00:01
169;Vaudreuil;524;M;Radcliffe;Thomas;RADCLIFFETHOMAS;CPA;P.V.Q./G.P.Q.;Parti vert du Québec/Green Party of Québec;N;M;McMurray;Ken;2014-03-22 20:00:01
169;Vaudreuil;742;M;Tison;Luc;TISONLUC;CPA;C.A.Q.-É.F.L.;Coalition avenir Québec - L'équipe François Legault;N;F;Savard;Nicole;2014-03-22 20:00:01
249;Verchères;352;M;Bergeron;Stéphane;BERGERONSTEPHANE;CPA;P.Q.;Parti québécois;O;M;Beaudry;Pierre;2014-03-22 20:00:01
249;Verchères;792;M;Coulombe;Mathieu;COULOMBEMATHIEU;CPA;O.N. - P.I.Q.;Option nationale - Pour l'indépendance du Québec;N;M;Gauthier;Sylvain;2014-03-22 20:00:01
249;Verchères;165;F;Jarrousse;Céline;JARROUSSECELINE;CPA;Q.S.;Québec solidaire;N;M;Tremblay;Alain;2014-03-22 20:00:01
249;Verchères;911;M;Renaud;Yves;RENAUDYVES;CPA;C.A.Q.-É.F.L.;Coalition avenir Québec - L'équipe François Legault;N;M;Savard;Nicole;2014-03-22 20:00:01
249;Verchères;317;M;Rocheleau;Simon;ROCHELEAUSIMON;CPA;P.L.Q./Q.L.P.;Parti libéral du Québec/Quebec Liberal Party;N;M;Svoboda;Eric;2014-03-22 20:00:01
397;Verdun;688;M;Bergeron-Bossé;Antonin;BERGERONBOSSEANTONIN;CPA;P.V.Q./G.P.Q.;Parti vert du Québec/Green Party of Québec;N;M;McMurray;Ken ;2014-03-22 20:00:01
397;Verdun;503;M;Daoust;Jacques;DAOUSTJACQUES;CPA;P.L.Q./Q.L.P.;Parti libéral du Québec/Quebec Liberal Party;N;M;Lamontagne;Michel;2014-03-22 20:00:01
397;Verdun;844;M;Longchamp;Julien;LONGCHAMPJULIEN;CPA;O.N. - P.I.Q.;Option nationale - Pour l'indépendance du Québec;N;M;Gauthier;Sylvain;2014-03-22 20:00:01
397;Verdun;145;F;Pintal;Lorraine;PINTALLORRAINE;CPA;P.Q.;Parti québécois;N;M;Daoust;Philippe;2014-03-22 20:00:01
397;Verdun;680;F;Pires;Rosa;PIRESROSA;CPA;Q.S.;Québec solidaire;N;M;Tremblay;Alain;2014-03-22 20:00:01
397;Verdun;218;M;Richer;Benoit;RICHERBENOIT;CPA;C.A.Q.-É.F.L.;Coalition avenir Québec - L'équipe François Legault;N;F;Savard;Nicole;2014-03-22 20:00:01
397;Verdun;556;M;St-Onge;Raynald;SAINTONGERAYNALD;CPA;B.P.;Bloc pot;N;M;Proulx;Frédéric;2014-03-22 20:00:01
397;Verdun;612;F;Studd;Eileen;STUDDEILEEN;CPA;P.M.L.Q.;Parti marxiste-léniniste du Québec;N;M;Legeais;Christian;2014-03-22 20:00:01
427;Viau;410;F;Bourgault;Marijo;BOURGAULTMARIJO;CPA;P.V.Q./G.P.Q.;Parti vert du Québec/Green Party of Québec;N;M;McMurray;Ken;2014-03-22 20:00:01
427;Viau;697;M;Cayo;Wilner;CAYOWILNER;CPA;C.A.Q.-É.F.L.;Coalition avenir Québec - L'équipe François Legault;N;F;Savard;Nicole;2014-03-22 20:00:01
427;Viau;727;F;Da Silva;Ana;DASILVAANA;CPA;B.P.;Bloc pot;N;M;Proulx;Frédéric;2014-03-22 20:00:01
427;Viau;372;F;Fortier-Moreau;Geneviève;FORTIERMOREAUGENEVIEVE;CPA;Q.S.;Québec solidaire;N;M;Tremblay;Alain;2014-03-22 20:00:01
427;Viau;204;M;Heurtel;David;HEURTELDAVID;CPA;P.L.Q./Q.L.P.;Parti libéral du Québec/Quebec Liberal Party;O;M;Ménard;David;2014-03-22 20:00:01
427;Viau;356;F;Lavigne;Odette;LAVIGNEODETTE;CPA;P.Q.;Parti québécois;N;M;Delfosse;Jacques;2014-03-22 20:00:01
427;Viau;789;M;Michaud;Benjamin;MICHAUDBENJAMIN;CPA;O.N. - P.I.Q.;Option nationale - Pour l'indépendance du Québec;N;M;Gauthier;Sylvain;2014-03-22 20:00:01
427;Viau;588;M;Valiquette;Benoit;VALIQUETTEBENOIT;CPA;P.N.;Parti nul;N;F;Vaughan;Shirley;2014-03-22 20:00:01
449;Vimont;619;M;Boily;Étienne;BOILYETIENNE;CPA;O.N. - P.I.Q.;Option nationale - Pour l'indépendance du Québec;N;M;Gauthier;Sylvain;2014-03-22 20:00:01
449;Vimont;467;M;Boyer;Jean-Marc;BOYERJEANMARC;CIA;;;N;M;Boyer;Maxime;2014-03-22 20:00:01
449;Vimont;450;F;Demers;Andréanne;DEMERSANDREANNE;CPA;P.V.Q./G.P.Q.;Parti vert du Québec/Green Party of Québec;N;M;McMurray;Ken;2014-03-22 20:00:01
449;Vimont;212;M;Dydzak;Joseph;DYDZAKJOSEPH;CPA;C.A.Q.-É.F.L.;Coalition avenir Québec - L'équipe François Legault;N;F;Savard;Nicole;2014-03-22 20:00:01
449;Vimont;655;F;Moran;Janina;MORANJANINA;CPA;Q.S.;Québec solidaire;N;M;Tremblay;Alain;2014-03-22 20:00:01
449;Vimont;214;M;Poirier;Jean;POIRIERJEAN;CPA;P.Q.;Parti québécois;N;M;L'Heureux;Pierre ;2014-03-22 20:00:01
449;Vimont;662;M;Robert;Alain;ROBERTALAIN;CPA;É.A.P. - P.C.Q.;Équipe Adrien Pouliot - Parti conservateur du Québec;N;M;Verville;Marc;2014-03-22 20:00:01
449;Vimont;293;M;Rousselle;Jean;ROUSSELLEJEAN;CPA;P.L.Q./Q.L.P.;Parti libéral du Québec/Quebec Liberal Party;N;F;Grégoire;Danielle;2014-03-22 20:00:01
391;Westmount-Saint-Louis;154;F;Cahn;Lisa Julie;CAHNLISAJULIE;CPA;P.V.Q./G.P.Q.;Parti vert du Québec/Green Party of Québec;N;M;McMurray;Ken;2014-03-22 20:00:01
391;Westmount-Saint-Louis;549;M;Chagnon;Jacques;CHAGNONJACQUES;CPA;P.L.Q./Q.L.P.;Parti libéral du Québec/Quebec Liberal Party;O;M;Hanna;James;2014-03-22 20:00:01
391;Westmount-Saint-Louis;597;F;Desjardins;Mélissa;DESJARDINSMELISSA;CPA;Q.S.;Québec solidaire;N;M;Tremblay;Alain;2014-03-22 20:00:01
391;Westmount-Saint-Louis;552;F;Laroche;Denise;LAROCHEDENISE;CPA;P.Q.;Parti québécois;N;M;Contant;Jacques Alain;2014-03-22 20:00:01
